,date,ResultMeasureValue,Watershed_Estimate,Remote_Estimate,ActivityStartDate,Mean_Estimate
148,2000-05-28,,0.047080000000000004,,,0.047080000000000004
149,2000-05-29,,0.04568499999999998,,,0.04568499999999998
150,2000-05-30,,0.04594999999999998,,,0.04594999999999998
151,2000-05-31,,0.05753999999999999,,,0.05753999999999999
152,2000-06-01,,0.04483999999999997,,,0.04483999999999997
153,2000-06-02,,0.04470999999999997,,,0.04470999999999997
154,2000-06-03,,0.04509999999999996,,,0.04509999999999996
155,2000-06-04,,0.04633999999999996,,,0.04633999999999996
156,2000-06-05,,0.03928999999999999,,,0.03928999999999999
157,2000-06-06,,0.049629999999999994,,,0.049629999999999994
158,2000-06-07,,0.044189999999999986,,,0.044189999999999986
159,2000-06-08,,0.042335000000000005,,,0.042335000000000005
160,2000-06-09,,0.04354499999999998,,,0.04354499999999998
161,2000-06-10,,0.05426500000000004,,,0.05426500000000004
162,2000-06-11,,0.07735500000000001,,,0.07735500000000001
163,2000-06-12,,0.042784999999999976,,,0.042784999999999976
164,2000-06-13,,0.051075,,,0.051075
165,2000-06-14,,0.05873999999999997,,,0.05873999999999997
166,2000-06-15,,0.03894999999999999,,,0.03894999999999999
167,2000-06-16,,0.04000499999999995,,,0.04000499999999995
168,2000-06-17,,0.04029999999999997,,,0.04029999999999997
169,2000-06-18,,0.043634999999999986,,,0.043634999999999986
170,2000-06-19,0.08,0.06273500000000005,,,0.06273500000000005
171,2000-06-20,,0.041119999999999976,,,0.041119999999999976
172,2000-06-21,,0.04773499999999999,,,0.04773499999999999
173,2000-06-22,,0.041059999999999965,,,0.041059999999999965
174,2000-06-23,,0.04003999999999996,,,0.04003999999999996
175,2000-06-24,,0.05071999999999998,,,0.05071999999999998
176,2000-06-25,,0.04439999999999999,,,0.04439999999999999
177,2000-06-26,,0.04247999999999997,,,0.04247999999999997
178,2000-06-27,,0.04435999999999999,,,0.04435999999999999
179,2000-06-28,,0.054614999999999976,,,0.054614999999999976
180,2000-06-29,,0.05078999999999998,,,0.05078999999999998
181,2000-06-30,,0.04509499999999998,,,0.04509499999999998
182,2000-07-01,,0.039489999999999977,,,0.039489999999999977
183,2000-07-02,,0.03891999999999997,,,0.03891999999999997
184,2000-07-03,,0.042899999999999994,,,0.042899999999999994
185,2000-07-04,,0.03830499999999996,,,0.03830499999999996
186,2000-07-05,,0.04175999999999995,,,0.04175999999999995
187,2000-07-06,,0.04162499999999996,,,0.04162499999999996
188,2000-07-07,,0.04569499999999997,,,0.04569499999999997
189,2000-07-08,,0.04138499999999998,,,0.04138499999999998
190,2000-07-09,,0.04532999999999999,,,0.04532999999999999
191,2000-07-10,,0.04277499999999997,,,0.04277499999999997
192,2000-07-11,,0.03926499999999995,,,0.03926499999999995
193,2000-07-12,,0.04104999999999995,,,0.04104999999999995
194,2000-07-13,,0.04258999999999994,,,0.04258999999999994
195,2000-07-14,,0.04052999999999999,,,0.04052999999999999
196,2000-07-15,,0.052905,,,0.052905
197,2000-07-16,,0.05245500000000001,,,0.05245500000000001
198,2000-07-17,,0.04618499999999996,,,0.04618499999999996
199,2000-07-18,,0.04120999999999997,,,0.04120999999999997
200,2000-07-19,,0.054090000000000006,,,0.054090000000000006
201,2000-07-20,,0.05918999999999999,,,0.05918999999999999
202,2000-07-21,,0.04996499999999998,,,0.04996499999999998
203,2000-07-22,,0.04748999999999997,,,0.04748999999999997
204,2000-07-23,,0.04811499999999997,,,0.04811499999999997
205,2000-07-24,,0.04906999999999998,,,0.04906999999999998
206,2000-07-25,,0.04766999999999998,,,0.04766999999999998
207,2000-07-26,,0.045624999999999985,,,0.045624999999999985
208,2000-07-27,,0.047389999999999974,,,0.047389999999999974
209,2000-07-28,,0.041914999999999966,,,0.041914999999999966
210,2000-07-29,,0.04715,,,0.04715
211,2000-07-30,,0.04628999999999997,,,0.04628999999999997
212,2000-07-31,,0.04328999999999999,,,0.04328999999999999
213,2000-08-01,,0.04160999999999996,,,0.04160999999999996
214,2000-08-02,,0.04708999999999997,,,0.04708999999999997
215,2000-08-03,,0.03994999999999998,,,0.03994999999999998
216,2000-08-04,,0.05485499999999997,,,0.05485499999999997
217,2000-08-05,,0.036589999999999956,,,0.036589999999999956
218,2000-08-06,,0.05096999999999997,,,0.05096999999999997
219,2000-08-07,,0.042864999999999966,,,0.042864999999999966
220,2000-08-08,,0.04080999999999995,,,0.04080999999999995
221,2000-08-09,,0.03831499999999996,,,0.03831499999999996
222,2000-08-10,,0.042164999999999946,,,0.042164999999999946
223,2000-08-11,,0.04199499999999996,,,0.04199499999999996
224,2000-08-12,,0.054025,,,0.054025
225,2000-08-13,,0.04452499999999998,,,0.04452499999999998
226,2000-08-14,,0.04162999999999997,,,0.04162999999999997
227,2000-08-15,,0.04451499999999995,,,0.04451499999999995
228,2000-08-16,,0.040004999999999964,,,0.040004999999999964
229,2000-08-17,,0.046130000000000004,,,0.046130000000000004
230,2000-08-18,,0.04334,,,0.04334
231,2000-08-19,,0.04631999999999997,,,0.04631999999999997
232,2000-08-20,,0.04421999999999998,,,0.04421999999999998
233,2000-08-21,0.04,0.042235,0.05246909999999966,2000-08-21,0.047352049999999826
234,2000-08-22,,0.03989999999999996,,,0.03989999999999996
235,2000-08-23,,0.05103500000000001,,,0.05103500000000001
236,2000-08-24,,0.05336499999999998,,,0.05336499999999998
237,2000-08-25,,0.040844999999999965,,,0.040844999999999965
238,2000-08-26,,0.04167999999999998,,,0.04167999999999998
239,2000-08-27,,0.053575,,,0.053575
240,2000-08-28,,0.04893499999999997,,,0.04893499999999997
241,2000-08-29,,0.04585499999999995,,,0.04585499999999995
242,2000-08-30,,0.040989999999999964,,,0.040989999999999964
243,2000-08-31,,0.037469999999999955,,,0.037469999999999955
244,2000-09-01,,0.042224999999999964,,,0.042224999999999964
245,2000-09-02,,0.04008999999999995,,,0.04008999999999995
246,2000-09-03,,0.04437999999999997,,,0.04437999999999997
247,2000-09-04,,0.043589999999999976,,,0.043589999999999976
248,2000-09-05,,0.040584999999999975,,,0.040584999999999975
249,2000-09-06,,0.04168999999999998,,,0.04168999999999998
250,2000-09-07,,0.04560499999999998,,,0.04560499999999998
251,2000-09-08,,0.038099999999999974,,,0.038099999999999974
252,2000-09-09,,0.045179999999999956,,,0.045179999999999956
253,2000-09-10,,0.046179999999999985,,,0.046179999999999985
254,2000-09-11,,0.038034999999999965,,,0.038034999999999965
255,2000-09-12,,0.04136999999999996,,,0.04136999999999996
256,2000-09-13,,0.05370999999999998,,,0.05370999999999998
257,2000-09-14,,0.045659999999999965,,,0.045659999999999965
258,2000-09-15,,0.05976999999999998,,,0.05976999999999998
259,2000-09-16,,0.0542,,,0.0542
260,2000-09-17,,0.045279999999999966,,,0.045279999999999966
261,2000-09-18,,0.06795999999999998,,,0.06795999999999998
262,2000-09-19,,0.05029999999999997,,,0.05029999999999997
263,2000-09-20,,0.039819999999999973,,,0.039819999999999973
264,2000-09-21,,0.04621499999999998,,,0.04621499999999998
265,2000-09-22,,0.05207499999999999,,,0.05207499999999999
266,2000-09-23,,0.03797999999999998,,,0.03797999999999998
267,2000-09-24,,0.05556999999999999,,,0.05556999999999999
268,2000-09-25,,0.06159,,,0.06159
269,2000-09-26,,0.06258499999999995,,,0.06258499999999995
270,2000-09-27,,0.04590999999999998,,,0.04590999999999998
271,2000-09-28,,0.04610999999999997,,,0.04610999999999997
272,2000-09-29,,0.04392499999999997,,,0.04392499999999997
273,2000-09-30,,0.049919999999999964,,,0.049919999999999964
274,2000-10-01,,0.051259999999999986,,,0.051259999999999986
275,2000-10-02,,0.043169999999999986,,,0.043169999999999986
276,2000-10-03,,0.043374999999999976,,,0.043374999999999976
277,2000-10-04,,0.03874999999999997,,,0.03874999999999997
278,2000-10-05,,0.05218999999999998,,,0.05218999999999998
279,2000-10-06,,0.04545499999999999,,,0.04545499999999999
280,2000-10-07,,0.04215999999999998,,,0.04215999999999998
281,2000-10-08,,0.048044999999999984,,,0.048044999999999984
282,2000-10-09,,0.03644999999999999,,,0.03644999999999999
283,2000-10-10,,0.05024999999999997,,,0.05024999999999997
284,2000-10-11,,0.04473499999999996,,,0.04473499999999996
285,2000-10-12,,0.03882999999999997,,,0.03882999999999997
286,2000-10-13,,0.04325999999999998,,,0.04325999999999998
287,2000-10-14,,0.05217999999999998,,,0.05217999999999998
288,2000-10-15,,0.06424999999999996,,,0.06424999999999996
289,2000-10-16,,0.04176999999999999,,,0.04176999999999999
290,2000-10-17,0.04,0.04643000000000003,,,0.04643000000000003
291,2000-10-18,,0.04652499999999997,,,0.04652499999999997
292,2000-10-19,,0.03987499999999999,,,0.03987499999999999
293,2000-10-20,,0.05464499999999997,,,0.05464499999999997
294,2000-10-21,,0.05484499999999997,,,0.05484499999999997
295,2000-10-22,,0.06036999999999998,,,0.06036999999999998
296,2000-10-23,,0.06072999999999996,,,0.06072999999999996
297,2000-10-24,,0.06327499999999998,,,0.06327499999999998
298,2000-10-25,,0.04236999999999998,,,0.04236999999999998
299,2000-10-26,,0.04584999999999998,,,0.04584999999999998
300,2000-10-27,,0.04330999999999998,,,0.04330999999999998
301,2000-10-28,,0.05343,,,0.05343
302,2000-10-29,,0.03111999999999997,,,0.03111999999999997
303,2000-10-30,,0.04199499999999998,,,0.04199499999999998
304,2000-10-31,,0.04412999999999998,,,0.04412999999999998
305,2000-11-01,,0.037004999999999955,,,0.037004999999999955
306,2000-11-02,,0.03899999999999997,,,0.03899999999999997
307,2000-11-03,,0.052199999999999955,,,0.052199999999999955
308,2000-11-04,,0.05093999999999998,,,0.05093999999999998
309,2000-11-05,,0.03569999999999997,,,0.03569999999999997
310,2000-11-06,,0.05067499999999997,,,0.05067499999999997
311,2000-11-07,,0.04656499999999999,,,0.04656499999999999
312,2000-11-08,,0.04637499999999997,,,0.04637499999999997
313,2000-11-09,,0.044250000000000005,,,0.044250000000000005
314,2000-11-10,,0.061799999999999924,,,0.061799999999999924
315,2000-11-11,,0.06314999999999998,,,0.06314999999999998
316,2000-11-12,,0.03193999999999997,,,0.03193999999999997
317,2000-11-13,,0.04354499999999998,,,0.04354499999999998
318,2000-11-14,,0.059674999999999985,,,0.059674999999999985
319,2000-11-15,,0.051449999999999975,,,0.051449999999999975
320,2000-11-16,,0.034939999999999964,,,0.034939999999999964
321,2000-11-17,,0.04905000000000001,,,0.04905000000000001
322,2000-11-18,,0.045029999999999994,,,0.045029999999999994
323,2000-11-19,,0.04925999999999999,,,0.04925999999999999
324,2000-11-20,,0.038159999999999965,,,0.038159999999999965
325,2000-11-21,,0.040849999999999956,,,0.040849999999999956
326,2000-11-22,,0.05268999999999999,,,0.05268999999999999
327,2000-11-23,,0.05131000000000001,,,0.05131000000000001
328,2000-11-24,,0.04132999999999995,,,0.04132999999999995
329,2000-11-25,,0.038439999999999946,,,0.038439999999999946
330,2000-11-26,,0.10104,,,0.10104
331,2000-11-27,,0.04650999999999997,,,0.04650999999999997
332,2000-11-28,,0.06684999999999999,,,0.06684999999999999
333,2000-11-29,,0.04641999999999999,,,0.04641999999999999
334,2000-11-30,,0.05122999999999999,,,0.05122999999999999
335,2000-12-01,,0.041419999999999985,,,0.041419999999999985
336,2000-12-02,,0.043849999999999986,,,0.043849999999999986
337,2000-12-03,,0.044610000000000004,,,0.044610000000000004
338,2000-12-04,0.02,0.05451000000000002,0.0304879999999998,2000-12-04,0.04249899999999991
339,2000-12-05,,0.043289999999999995,,,0.043289999999999995
340,2000-12-06,,0.04774,,,0.04774
341,2000-12-07,,0.03609999999999997,,,0.03609999999999997
342,2000-12-08,,0.032609999999999986,,,0.032609999999999986
343,2000-12-09,,0.035109999999999975,,,0.035109999999999975
344,2000-12-10,,0.03670999999999999,,,0.03670999999999999
345,2000-12-11,,0.04788499999999999,,,0.04788499999999999
346,2000-12-12,,0.03205999999999997,,,0.03205999999999997
347,2000-12-13,,0.04731999999999999,,,0.04731999999999999
348,2000-12-14,,0.05477999999999998,,,0.05477999999999998
349,2000-12-15,,0.06643000000000002,,,0.06643000000000002
350,2000-12-16,,0.054314999999999995,,,0.054314999999999995
351,2000-12-17,,0.04330499999999999,,,0.04330499999999999
352,2000-12-18,,0.05666000000000003,,,0.05666000000000003
353,2000-12-19,,0.05108999999999999,,,0.05108999999999999
354,2000-12-20,,0.04817000000000002,,,0.04817000000000002
355,2000-12-21,,0.043459999999999964,,,0.043459999999999964
356,2000-12-22,,0.049000000000000016,,,0.049000000000000016
357,2000-12-23,,0.045129999999999997,,,0.045129999999999997
358,2000-12-24,,0.05215000000000001,,,0.05215000000000001
359,2000-12-25,,0.06324000000000002,,,0.06324000000000002
360,2000-12-26,,0.049120000000000025,,,0.049120000000000025
361,2000-12-27,,0.04857000000000001,,,0.04857000000000001
362,2000-12-28,,0.05031000000000002,,,0.05031000000000002
363,2000-12-29,,0.04450999999999999,,,0.04450999999999999
364,2000-12-30,,0.05487000000000003,,,0.05487000000000003
365,2001-01-01,,0.043319999999999984,,,0.043319999999999984
366,2001-01-02,,0.057070000000000044,,,0.057070000000000044
367,2001-01-03,,0.04549999999999999,,,0.04549999999999999
368,2001-01-04,,0.04529999999999999,,,0.04529999999999999
369,2001-01-05,,0.04073999999999998,,,0.04073999999999998
370,2001-01-06,,0.04553,,,0.04553
371,2001-01-07,,0.034959999999999956,,,0.034959999999999956
372,2001-01-08,,0.03818999999999998,,,0.03818999999999998
373,2001-01-09,,0.04193999999999996,,,0.04193999999999996
374,2001-01-10,,0.047240000000000004,,,0.047240000000000004
375,2001-01-11,0.03,0.051740000000000015,,,0.051740000000000015
376,2001-01-12,,0.08115000000000004,,,0.08115000000000004
377,2001-01-13,,0.03389499999999997,,,0.03389499999999997
378,2001-01-14,,0.05019999999999998,,,0.05019999999999998
379,2001-01-15,,0.08433000000000002,,,0.08433000000000002
380,2001-01-16,,0.05167999999999998,,,0.05167999999999998
381,2001-01-17,,0.05173000000000002,,,0.05173000000000002
382,2001-01-18,,0.04546999999999999,,,0.04546999999999999
383,2001-01-19,,0.056000000000000015,,,0.056000000000000015
384,2001-01-20,,0.05412000000000003,,,0.05412000000000003
385,2001-01-21,,0.04508999999999999,,,0.04508999999999999
386,2001-01-22,,0.04615000000000001,,,0.04615000000000001
387,2001-01-23,,0.04914,,,0.04914
388,2001-01-24,,0.04142999999999998,,,0.04142999999999998
389,2001-01-25,,0.04004999999999996,,,0.04004999999999996
390,2001-01-26,,0.048969999999999965,,,0.048969999999999965
391,2001-01-27,,0.04657999999999997,,,0.04657999999999997
392,2001-01-28,,0.036829999999999974,,,0.036829999999999974
393,2001-01-29,,0.04708999999999998,,,0.04708999999999998
394,2001-01-30,,0.052044999999999966,,,0.052044999999999966
395,2001-01-31,,0.05003999999999998,,,0.05003999999999998
396,2001-02-01,,0.048809999999999985,,,0.048809999999999985
397,2001-02-02,,0.04096999999999997,,,0.04096999999999997
398,2001-02-03,,0.07263000000000006,,,0.07263000000000006
399,2001-02-04,,0.08365000000000007,,,0.08365000000000007
400,2001-02-05,,0.04637999999999996,,,0.04637999999999996
401,2001-02-06,,0.04645499999999997,,,0.04645499999999997
402,2001-02-07,,0.03403,,,0.03403
403,2001-02-08,,0.037619999999999945,,,0.037619999999999945
404,2001-02-09,,0.05974499999999998,,,0.05974499999999998
405,2001-02-10,,0.06514999999999999,,,0.06514999999999999
406,2001-02-11,,0.03999999999999997,,,0.03999999999999997
407,2001-02-12,,0.041429999999999974,,,0.041429999999999974
408,2001-02-13,,0.05954499999999996,,,0.05954499999999996
409,2001-02-14,,0.06820999999999997,,,0.06820999999999997
410,2001-02-15,,0.05895999999999991,,,0.05895999999999991
411,2001-02-16,,0.06039999999999992,,,0.06039999999999992
412,2001-02-17,,0.05039999999999999,,,0.05039999999999999
413,2001-02-18,,0.056620000000000024,,,0.056620000000000024
414,2001-02-19,,0.03937999999999997,,,0.03937999999999997
415,2001-02-20,,0.035144999999999996,,,0.035144999999999996
416,2001-02-21,,0.05090000000000003,,,0.05090000000000003
417,2001-02-22,,0.04741999999999999,,,0.04741999999999999
418,2001-02-23,,0.03708999999999998,,,0.03708999999999998
419,2001-02-24,,0.039490000000000004,,,0.039490000000000004
420,2001-02-25,,0.04645999999999997,,,0.04645999999999997
421,2001-02-26,,0.033560000000000006,,,0.033560000000000006
422,2001-02-27,,0.045344999999999976,,,0.045344999999999976
423,2001-02-28,,0.05481000000000002,,,0.05481000000000002
424,2001-03-01,,0.04807,,,0.04807
425,2001-03-02,,0.057780000000000005,,,0.057780000000000005
426,2001-03-03,,0.04687999999999996,,,0.04687999999999996
427,2001-03-04,,0.07031999999999998,,,0.07031999999999998
428,2001-03-05,,0.05549000000000002,,,0.05549000000000002
429,2001-03-06,,0.04346999999999999,,,0.04346999999999999
430,2001-03-07,,0.049959999999999984,,,0.049959999999999984
431,2001-03-08,,0.047689999999999975,,,0.047689999999999975
432,2001-03-09,,0.03556999999999998,,,0.03556999999999998
433,2001-03-10,,0.04225999999999999,,,0.04225999999999999
434,2001-03-11,,0.03707,,,0.03707
435,2001-03-12,,0.07248999999999996,,,0.07248999999999996
436,2001-03-13,,0.06000499999999997,,,0.06000499999999997
437,2001-03-14,,0.056809999999999965,,,0.056809999999999965
438,2001-03-15,,0.056154999999999976,,,0.056154999999999976
439,2001-03-16,,0.060109999999999955,,,0.060109999999999955
440,2001-03-17,,0.06051499999999998,,,0.06051499999999998
441,2001-03-18,,0.053430000000000005,,,0.053430000000000005
442,2001-03-19,0.04,0.036765000000000006,,,0.036765000000000006
443,2001-03-20,,0.051499999999999976,,,0.051499999999999976
444,2001-03-21,,0.05102999999999998,,,0.05102999999999998
445,2001-03-22,,0.047409999999999945,,,0.047409999999999945
446,2001-03-23,,0.03703500000000001,,,0.03703500000000001
447,2001-03-24,,0.04989499999999997,,,0.04989499999999997
448,2001-03-25,,0.03312999999999997,,,0.03312999999999997
449,2001-03-26,,0.05920000000000002,,,0.05920000000000002
450,2001-03-27,,0.0453,,,0.0453
451,2001-03-28,,0.03662499999999997,,,0.03662499999999997
452,2001-03-29,,0.049229999999999975,,,0.049229999999999975
453,2001-03-30,,0.04758499999999999,,,0.04758499999999999
454,2001-03-31,,0.043589999999999976,,,0.043589999999999976
455,2001-04-01,,0.05096999999999996,,,0.05096999999999996
456,2001-04-02,,0.03271999999999998,,,0.03271999999999998
457,2001-04-03,,0.049019999999999966,,,0.049019999999999966
458,2001-04-04,,0.03868999999999999,,,0.03868999999999999
459,2001-04-05,,0.04186499999999998,,,0.04186499999999998
460,2001-04-06,,0.06001499999999999,,,0.06001499999999999
461,2001-04-07,,0.040779999999999955,,,0.040779999999999955
462,2001-04-08,,0.04732499999999999,,,0.04732499999999999
463,2001-04-09,,0.04649999999999998,,,0.04649999999999998
464,2001-04-10,,0.037679999999999964,,,0.037679999999999964
465,2001-04-11,,0.03981999999999998,,,0.03981999999999998
466,2001-04-12,,0.04309999999999997,,,0.04309999999999997
467,2001-04-13,,0.04295999999999997,,,0.04295999999999997
